TEAM_ID,TEAM_NAME,comeback_win_rate,big_deficit_comeback_rate,clutch_net_rating,blown_lead_rate,bounce_back_performance,back_to_back_performance,road_performance_consistency,losing_streak_length,win_rate_without_key_players,starting_lineup_volatility,star_dependency,performance_vs_top_teams,opp_hot_night_win_rate,post_tough_loss_nr,comeback_win_rate_z,big_deficit_comeback_rate_z,clutch_net_rating_z,blown_lead_rate_z,bounce_back_performance_z,road_performance_consistency_z,losing_streak_length_z,back_to_back_performance_z,win_rate_without_key_players_z,starting_lineup_volatility_z,star_dependency_z,performance_vs_top_teams_z,post_tough_loss_nr_z,opp_hot_night_win_rate_z,resilience_score,resilience_score_normalized,rank
1610612753,Magic,0.0909,0.1111,842.19,0.05,0.3684,-2.0714,-4.4391,1.8636,0.4868,0.6027,2.03211253,46.78114754,0.3333,-6.6,0.4371628224189295,1.0181389038563782,0.9234979011045583,0.14165332228162505,-0.6658175341145317,-0.36536156843516476,0.4440793284150051,-0.00092398080651603,0.06381927720626372,-0.2893172802707915,0.12935917084631612,5.053541855124806,-0.8506890957508254,0.42937707165453964,0.5767155642099913,77.86526772171139,6
1610612740,Pelicans,0.0,0.0588,300.0,0.2,0.1957,-11.875,-8.1219,4.3571,0.2561,0.6944,0.15833401,1.44592014,0.0417,-7.9355,-0.8868520784433773,0.2526319361782789,0.31519109033644654,-1.9212591381303912,-1.5428197826138925,-1.4844119043445567,-2.0766441349597704,-1.404592095697078,-1.3343865396489034,-0.8598225042869547,0.6378423923458334,-0.04852889963882219,-1.0318729576057672,-1.0615297406158082,-0.7929398851760757,12.127891362573514,28
1610612741,Bulls,0.1739,0.0,764.01,0.0556,0.5,-4.6154,1.4634,1.8696,0.5417,0.5,0.9110162,4.52607303,0.0,-4.3636,1.6461093215561295,-0.6080145207905971,0.8357843201350624,0.06463792375957654,0.002471382518449794,1.42816363187579,0.43801382178566933,-0.3651709599041526,0.39655226093122514,0.3496236849032539,0.43358865549730136,0.29811451391709326,-0.5472824400770014,-1.2747355501894484,0.2713433841603399,63.20875981051923,11
1610612749,Bucks,0.0909,0.2,178.02,0.0,0.5,-2.25,-6.5417,2.125,0.5802,0.5811,1.10736028,-0.9957586,0.3333,2.3333,0.4371628224189295,2.319354380464084,0.17833636269946637,0.8292908090856305,0.002471382518449794,-1.0042545944705419,0.1798254229302782,-0.026495722342222732,0.6298895992447234,-0.15493437036076796,0.3803071874608555,-0.32331780897783446,0.3612688174717519,0.42937707165453964,0.3866007970250469,68.74060355345762,8
1610612763,Grizzlies,0.0,0.0,-60.38,0.0345,0.6154,7.6667,-5.3659,1.619,0.6222,0.6615,0.65966321,-0.48744257,0.2727,3.3333,-0.8868520784433773,-0.6080145207905971,-0.08913508400209184,0.3548209431908667,0.5884937303865808,-0.6469776896800937,0.6913498153375918,1.3933659198030337,0.8844394228594478,-0.6551374239147433,0.5017977723830771,-0.26611142666595144,0.49693625427814786,0.11953841313745098,0.04500714005487022,52.34562567766545,15
1610612747,Lakers,0.0526,0.0,-272.0,0.0435,0.5714,1.7143,-7.2195,1.7778,0.6098,0.4595,1.08642695,-0.11717917,0.125,-8.3846,-0.12070044164076629,-0.6080145207905971,-0.32656087070923845,0.23104619556614583,0.365053667074642,-1.2102099321699515,0.530816073214506,0.5411081688671957,0.8092866177922435,0.6015916409845472,0.3859878199163458,-0.22444162212231425,-1.0928012034755197,-0.6356294063835722,-0.08626285026147562,46.04524935896864,18
1610612746,Clippers,0.0,0.1429,1132.0,0.0345,0.6,1.1176,-8.9269,1.8824,0.5273,0.4085,3.09396178,-0.22487925,0.5,5.5833,-0.8868520784433773,1.4835905591558722,1.248648488221079,0.3548209431908667,0.5102897082274023,-1.7290180519515568,0.42507407430975297,0.45567335266139397,0.3092780356918911,0.9188846227165467,-0.15879256193523278,-0.23656229427876851,0.8021879870925389,1.2816890250340562,0.3623035634866143,67.57444429324532,10
1610612752,Knicks,0.1,0.0,889.52,0.0,0.6667,-4.2667,-5.3171,1.4091,0.5938,0.2468,0.35673848,0.01134811,0.2222,10.1667,0.5697099687098757,-0.6080145207905971,0.9765995100491252,0.8292908090856305,0.8490045314752734,-0.6321493915394457,0.9035414555871869,-0.315244497006611,0.7123152564152054,1.9248900177374142,0.584001800734449,-0.20997703654316888,1.4240061169509743,-0.1386604689601229,0.47180711517699575,72.83012826351649,7
1610612760,Thunder,0.1667,0.0,1850.36,0.0227,1.0,6.25,-4.7655,1.1667,0.8571,0.5362,0.4,0.66337372,0.5,19.5,1.541236854161095,-0.6080145207905971,2.054608171327335,0.517103390076612,2.541563011063212,-0.46454100517917096,1.1485879234123504,1.1905244515295978,2.3081002220760873,0.12440788218367799,0.5722620156842042,-0.1365974377868623,2.69023100489611,1.2816890250340562,1.0378985070769444,100.0,1
1610612744,Warriors,0.0,0.1667,-818.13,0.0833,0.6154,1.0714,2.1707,1.619,0.4808,0.6714,0.68221932,-0.41517141,0.2143,5.5,-0.8868520784433773,1.8319474584051791,-0.9392881407894481,-0.31631324392984245,0.5884937303865808,1.6430827973446487,0.6913498153375918,0.44905849006929066,0.027455016689874434,-0.7167295909568373,0.4956767696312165,-0.2579779597574157,0.7908868896065661,-0.17905197724865438,0.17680614849056708,58.67139251572841,13
1610612739,Cavaliers,0.25,0.0,137.93,0.0286,0.5,8.9375,-4.0,1.5,0.7778,0.4643,2.2191375,0.67908898,0.4444,4.5,2.754553039439755,-0.6080145207905971,0.13335762822687633,0.4359621666337394,0.002471382518449794,-0.23193727102617873,0.8116490301527505,1.5753175947390703,1.827485912251143,0.5717287721156534,0.07860660952095173,-0.1348288270828272,0.6552194528001701,0.9974146122692025,0.623787554270927,80.12451410955028,5
1610612755,76ers,0.0,0.0,834.55,0.0714,0.2683,-9.3333,0.5122,3.625,0.3117,0.7681,1.74005305,1.62966767,0.0909,-3.2667,-0.8868520784433773,-0.6080145207905971,0.9149262490374446,-0.15265552207048927,-1.1741436781491934,1.139133361560537,-1.3365512344036554,-1.0406744279406068,-0.9974110588636963,-1.3183419700447652,0.2086147198211618,-0.027849773210241565,-0.3984688286440657,-0.8099775624138151,-0.4140469901334837,30.313066949895617,23
1610612743,Nuggets,0.2143,0.0,1267.71,0.0,0.7,10.8125,-3.6341,1.4545,0.5556,0.4079,1.83109723,-0.04387949,0.2727,6.3,2.2345603886060434,-0.6080145207905971,1.4009075068111314,0.8292908090856305,1.0181080339363546,-0.12075542082816465,0.8576457887585466,1.8437779272107955,0.48079613112752706,0.9226174813251584,0.18390825774410594,-0.2161924045687803,0.8994208390516828,0.11953841313745098,0.7120714614027588,84.36174941729266,3
1610612751,Nets,0.0,0.0,-1107.08,0.3,0.3611,-10.3333,3.2927,2.9474,0.303,0.7391,1.253,1.19702383,0.0556,-7.1111,-0.8868520784433773,-0.6080145207905971,-1.2634738560764247,-3.2965341117384015,-0.7028882718912854,1.9840121111521694,-0.6515533523973398,-1.183853271925527,-1.0501392366124607,-1.1379204706285302,0.34078525185670117,-0.07653993337678423,-0.9200287227025744,-0.9904611374245945,-0.8035790040164702,11.617260926536407,29
1610612757,Trail Blazers,0.0,0.0,-311.72,0.05,0.4643,1.5385,-4.878,2.5556,0.4615,0.5352,2.29815005,2.07749698,0.125,-9.0,-0.8868520784433773,-0.6080145207905971,-0.37112448590632696,0.14165332228162505,-0.1788197597596463,-0.49872509413045973,-0.2554757695017164,0.5159373280946469,-0.08951668797117758,0.13062931319803092,0.05716514483659212,0.022549374576474383,-1.1762909440861757,-0.6356294063835722,-0.30659442537082837,35.47031265991964,20
1610612764,Wizards,0.0,0.0,-1245.32,0.2,0.2157,-20.4,0.7805,4.9231,0.2267,0.7344,0.10035039,1.24782539,0.0,-11.8649,-0.8868520784433773,-0.6080145207905971,-1.4185713929557175,-1.9212591381303912,-1.4412561174721024,1.2206586154772552,-2.6488235936604414,-2.6251917406685212,-1.5125714161792105,-1.108679744861072,0.6535772818096126,-0.07082267621414849,-1.5649645837928197,-1.2747355501894484,-1.0456276773319608,0.0,30
1610612754,Pacers,0.1,0.1,-889.26,0.0,0.5833,-2.8571,-4.0244,1.6,0.6111,0.3117,0.89285561,-0.62293319,0.2857,7.1818,0.5697099687098757,0.8556699298367433,-1.019092016644657,0.8292908090856305,0.42548404783400745,-0.2393514200965027,0.7105572529971549,-0.11341959852546768,0.8171655409041276,1.5211191449059098,0.4385168555001128,-0.28135967332737205,1.0190523848275628,0.18600545209326216,0.3768261780199313,68.27146526864702,9
1610612765,Pistons,0.0625,0.0,-814.48,0.0,0.6667,1.0667,0.9756,1.7273,0.5536,0.4,1.60345174,-1.931455,0.2857,1.2,0.02349920102740573,-0.6080145207905971,-0.9351930452338244,0.8292908090856305,0.8490045314752734,1.2799414221830014,0.5818674206780817,0.4483855495025616,0.4686747109553973,0.9717667863385462,0.2456839216657076,-0.4286219954034573,0.2075169113390633,0.18600545209326216,0.1972877336912262,59.654417608185774,12
1610612748,Heat,0.0556,0.0,98.15,0.1538,0.4167,-1.6,-1.7561,2.1429,0.4512,0.75,8.06585741,-6.85882353,0.3636,-0.1538,-0.07700358022616877,-0.6080145207905971,0.08872669639051733,-1.28588210032349,-0.4205412827971076,0.4498909707320172,0.16172999481942657,0.06657052624797528,-0.151942001857646,-1.2057340686849773,-1.508005118231252,-0.9831528606187854,0.02385033539056444,0.584296400913084,-0.36915283000330334,32.46778717688988,22
1610612758,Kings,0.0476,0.0,1548.79,0.05,0.5217,-6.4375,-1.7805,2.2105,0.4878,0.3506,5.69092273,-11.72792262,0.0556,-0.05,-0.1935285439984289,-0.6080145207905971,1.7162635229137908,0.14165332228162505,0.11266795919729276,0.4424768216616932,0.09339195346224385,-0.6260571315290754,0.06987998729232861,1.2791054784475806,-0.8635242342592632,-1.5311260261649935,0.03793261533106834,-0.9904611374245945,-0.039208900521871995,48.303629891534534,17
